name,family_id
Mildella,465
Monogramma,465
Myriopteris,465
Negripteris,465
Nephopteris,465
Neurocallis,465
Neurogramma,465
Neurosoria,465
Notholaena,465
Ochropteris,465
Oeosporangium,465
Onychium,465
Paraceterach,465
Parahemionitis,465
Parkeria,465
Pellaea,465
Pellaeopsis,465
Pentagramma,465
Phorolobus,465
Pityrogramma,465
× Pityromeria,465
Pityromeria,465
Platyloma,465
Platytaenia,465
Platyzoma,465
Pleurofossa,465
Polytaenium,465
Pomataphytum,465
Psilogramme,465
Pteridella,465
Pteris,465
Pterozonium,465
Pycnodoria,465
Radiovittaria,465
Rheopteris,465
Schizolepton,465
Schizostege,465
Scoliosorus,465
Syngramma,465
Syngrammatopsis,465
Synochlamys,465
Taeniopsis,465
Taeniopteris,465
Taenitis,465
Toxopteris,465
Trachypteris,465
Trichiogramme,465
Trismeria,465
Tryonella,465
Vaginopteris,465
Vaginularia,465
Vittaria,465
Rhachidosorus,466
Ithycaulon,467
Orthiopteris,467
Saccoloma,467
Azolla,468
Carpanthus,468
Salvinia,468
Actinostachys,469
Lophidium,469
Microschizaea,469
Schizaea,469
Bryodesma,470
Didiclis,470
Diplostachyum,470
Hypopterygiopsis,470
Lycopodioides,470
Selaginella,470
Aenigmopteris,471
Amphiblestra,471
Arcypteris,471
Arthropteris,471
Aspidium,471
Bathmium,471
Cardiochlaena,471
Chlamydogramme,471
Cionidium,471
Ctenitopsis,471
Dictyopteris,471
Dictyoxiphium,471
Dryomenis,471
Fadyenia,471
Hemigramma,471
Heterogonium,471
Hypoderris,471
Lenda,471
Luerssenia,471
Microbrochis,471
Pleocnemia,471
Pleuroderris,471
Podopeltis,471
Polydictyum,471
Psammiosorus,471
Pseudotectaria,471
Psomiocarpa,471
Pteridrys,471
Sagenia,471
Stenosemia,471
Tectaria,471
Tectaridium,471
Trichiocarpa,471
Triplophyllum,471
Wagneriopteris,471
Abacopteris,472
Amauropelta,472
Amblovenatum,472
Ampelopteris,472
Amphineuron,472
Chingia,472
× Chrinephrium,472
Chrismatopteris,472
Christella,472
Coryphopteris,472
Craspedosorus,472
Cyclogramma,472
Cyclosorus,472
Dictyocline,472
Glaphyropteridopsis,472
Glaphyropteris,472
Goniopteris,472
Haplodictyum,472
Hemestheum,472
Leptogramma,472
Macrothelypteris,472
Meniscium,472
Menisorus,472
Mesochlaena,472
Mesoneuron,472
Mesophlebion,472
Mesopteris,472
Metathelypteris,472
Monogonia,472
Nannothelypteris,472
Oochlamys,472
Oreopteris,472
Parathelypteris,472
Phegopteris,472
Plesioneuron,472
Pneumatopteris,472
Proferea,472
Pronephrium,472
Pseudocyclosorus,472
Pseudophegopteris,472
Sphaerostephanos,472
Stegnogramma,472
Steiropteris,472
Thelypteris,472
Toppingia,472
Trigonospora,472
Thyrsopteris,473
× Asplenicystopteris,474
Cheilanthopsis,474
× Cornoathyrium,474
Cystocarpium,474
× Depazium,474
Eriosoriopsis,474
Filicula,474
Hymenocystis,474
× Neotribleparia,474
Physematium,474
Woodsia,474
