name,genus_id
humbertii,21084
idioblastus,21084
indonesiensis,21084
insularis,21084
lambertii,21084
latifolius,21084
laubenfelsii,21084
lawrencei,21084
ledermannii,21084
levis,21084
loderi,21084
longifoliolatus,21084
longifolius,21084
lophatus,21084
lucienii,21084
macrocarpus,21084
macrophyllus,21084
madagascariensis,21084
magnifolius,21084
matudae,21084
micropedunculatus,21084
milanjianus,21084
monteverdeensis,21084
nakaii,21084
neriifolius,21084
nivalis,21084
novae-caledoniae,21084
nubigenus,21084
oleifolius,21084
palawanensis,21084
pallidus,21084
parlatorei,21084
pectinatus,21084
pendulifolius,21084
perrieri,21084
pilgeri,21084
polyspermus,21084
polystachyus,21084
pseudobracteatus,21084
purdieanus,21084
ramosii,21084
ridleyi,21084
roraimae,21084
rostratus,21084
rotundatus,21084
rubens,21084
rumphii,21084
rusbyi,21084
salicifolius,21084
salignus,21084
salomoniensis,21084
sellowii,21084
smithii,21084
spathoides,21084
spinulosus,21084
sprucei,21084
steyermarkii,21084
subtropicalis,21084
sylvestris,21084
tepuiensis,21084
teysmannii,21084
totara,21084
transiens,21084
trinitensis,21084
urbanii,21084
woltzii,21084
zamiifolius,21084
andina,21085
exigua,21085
ferruginea,21085
ferruginoides,21085
harmsiana,21085
ladei,21085
montana,21085
standleyi,21085
taxifolia,21085
comptonii,21086
minus,21086
piresii,21086
rospigliosii,21086
vitiense,21086
conspicua,21087
ferruginea,21088
amarus,21089
verticillata,21090
argotaenia,21091
assamica,21091
formosana,21091
hatuyenensis,21091
poilanei,21091
yunnanensis,21091
spicata,21092
filiformis,21093
fortunei,21093
hainanensis,21093
harringtonii,21093
lanceolata,21093
latifolia,21093
mannii,21093
oliveri,21093
sinensis,21093
chienii,21094
baccata,21095
brevifolia,21095
canadensis,21095
cuspidata,21095
floridana,21095
fuana,21095
globosa,21095
hunnewelliana,21095
media,21095
sinensis,21095
sumatrana,21095
wallichiana,21095
californica,21096
grandis,21096
jackii,21096
nucifera,21096
parvifolia,21096
taxifolia,21096
mirabilis,21097
serrulata,21098
spectabilis,21098
alvarezii,21099
becerrae,21099
chimalapensis,21099
decumbens,21099
euryphyllidia,21099
fusca-viridis,21099
hildae,21099
hondurensis,21099
huastecorum,21099
kuesteriana,21099
latifolia,21099
matudae,21099
mexicana,21099
microstrobila,21099
miqueliana,21099
mirandae,21099
mixeorum,21099
morettii,21099
norstogii,21099
robusta,21099
sabatoi,21099
santillanii,21099
vovidesii,21099
whitelockiana,21099
whitelockiana,21099
zaragozae,21099
zoquorum,21099
argenteum,21100
califanoi,21100
caputoi,21100
edule,21100
holmgrenii,21100
mejiae,21100
merolae,21100
pectinatum,21100
purpusii,21100
rzedowskii,21100
sonorense,21100
spinulosum,21100
spinulosum,21100
stevensonii,21100
tellezii,21100
tomasellii,21100
aemulans,21101
altensteinii,21101
aplanatus,21101
arenarius,21101
barteri,21101
barteri,21101
brevifoliolatus,21101
bubalinus,21101
caffer,21101
cerinus,21101
cerinus,21101
chimanimaniensis,21101
concinnus,21101
cupidus,21101
cycadifolius,21101
delucanus,21101
dolomiticus,21101
dolomiticus,21101
dyerianus,21101
equatorialis,21101
eugene-maraisii,21101
ferox,21101
friderici-guilielmi,21101
ghellinckii,21101
graniticolus,21101
gratus,21101
heenanii,21101
hildebrandtii,21101
hirsutus,21101
horridus,21101
humilis,21101
inopinus,21101
ituriensis,21101
kanga,21101
kisambo,21101
laevifolius,21101
lanatus,21101
latifrons,21101
laurentianus,21101
lebomboensis,21101
lehmannii,21101
longifolius,21101
mackenziei,21101
macrostrobilus,21101
manikensis,21101
marunguensis,21101
middelburgensis,21101
msinganus,21101
munchii,21101
natalensis,21101
ngoyanus,21101
nubimontanus,21101
paucidentatus,21101
poggei,21101
poggei,21101
princeps,21101
pterogonus,21101
relictus,21101
schaijesii,21101
schmitzii,21101
schmitzii,21101
sclavoi,21101
senticosus,21101
septentrionalis,21101
septentrionalis,21101
striatus,21101
tegulaneus,21101
transvenosus,21101
trispinosus,21101
turneri,21101
turneri,21101
umbeluziensis,21101
villosus,21101
voiensis,21101
whitelockii,21101
woodii,21101
hopei,21102
peroffskyana,21102
cardiacensis,21103
communis,21103
concinna,21103
conferta,21103
cranei,21103
crassifolia,21103
diplomera,21103
douglasii,21103
dyeri,21103
elegans,21103
fawcettii,21103
fearnsidei,21103
flexuosa,21103
fraseri,21103
glaucophylla,21103
heteromera,21103
humilis,21103
johnsonii,21103
lomandroides,21103
longispina,21103
lucida,21103
macdonnellii,21103
miquelii,21103
montana,21103
moorei,21103
mountperriensis,21103
occidua,21103
parcifolia,21103
pauli-guilielmi,21103
platyrhachis,21103
plurinervia,21103
polymorpha,21103
reducta,21103
riedlei,21103
secunda,21103
serpentina,21103
spiralis,21103
stenomera,21103
viridis,21103
calocoma,21104
eriopus,21105
acuminata,21106
amazonum,21106
amblyphyllidia,21106
amplifolia,21106
angustifolia,21106
beeldsnijderiana,21106
boliviana,21106
bussellii,21106
chigua,21106
cremnophila,21106
cunaria,21106
decumbens,21106
disodon,21106
dressleri,21106
encephalartoides,21106
fairchildiana,21106
fischeri,21106
fischeri,21106
floridana,21106
furfuracea,21106
gentryi,21106
gomeziana,21106
hamannii,21106
herrerae,21106
hymenophyllidia,21106
imperialis,21106
incognita,21106
inermis,21106
ipetiensis,21106
lacandona,21106
lecointei,21106
loddigesii,21106
macrochiera,21106
manicata,21106
meermanii,21106
melanorrhachis,21106
montana,21106
monticola,21106
muricata,21106
nesophila,21106
neurophyllidia,21106
obliqua,21106
onan-reyesii,21106
oreillyi,21106
paucijuga,21106
poeppigiana,21106
prasina,21106
pseudomonticola,21106
pseudoparasitica,21106
pumila,21106
purpurea,21106
pygmaea,21106
pygmaea,21106
pyrophylla,21106
restrepoi,21106
roezlii,21106
sandovalii,21106
skinneri,21106
soconuscensis,21106
spartea,21106
standleyi,21106
tonkinensis,21106
tridentata,21106
tuerckheimii,21106
ulei,21106
urep,21106
variegata,21106
vazquezii,21106
verschaffeltii,21106
wallisii,21106
