name,genus_id
eustegium,22127
exasperatum,22127
fasciculosum,22127
fauriei,22127
filiforme,22127
flavidulum,22127
flotowianum,22127
fuegianum,22127
hians,22127
huitomalconum,22127
illecebrum,22127
integrifolium,22127
jacquinii,22127
jovet-astiae,22127
kirishimense,22127
laevisetum,22127
latifolium,22127
laxifolium,22127
laxirete,22127
leucocladulum,22127
longirameum,22127
macounii,22127
macroneuron,22127
macrostegium,22127
meridionale,22127
mexicanum,22127
molliculum,22127
muelleri,22127
murale,22127
muriculatum,22127
myosuroides,22127
myurum,22127
nivium,22127
novae-zealandiae,22127
obtusifolium,22127
oedogonium,22127
oreganum,22127
pacificum,22127
pendulum,22127
penicillatum,22127
peyronelii,22127
piliferum,22127
pirottae,22127
polystictum,22127
praelongum,22127
pringlei,22127
protractum,22127
pseudocollinum,22127
pseudopiliferum,22127
pseudostriatum,22127
pseudoteesdalei,22127
pterigynandroides,22127
pulchellum,22127
pumilum,22127
rappii,22127
remotifolium,22127
rigidissimum,22127
riparioides,22127
rivale,22127
romanum,22127
rugisetum,22127
savatieri,22127
scabridum,22127
scariosum,22127
schleicheri,22127
semiscabrum,22127
semitortum,22127
serrulatum,22127
speciosum,22127
spiculiferum,22127
spiculosum,22127
spinulinerve,22127
sprengelii,22127
squarrifolium,22127
stoloniferum,22127
striatulum,22127
striatum,22127
subcaespitosum,22127
suberectum,22127
submegapolitanum,22127
subrusciforme,22127
subsquarrulosum,22127
substrigosum,22127
tenuinerve,22127
tenuivagum,22127
tommasinii,22127
trachypodium,22127
trichocladoides,22127
trichocladon,22127
vaucheri,22127
yezoanum,22127
spinosum,22128
acicula,22129
austrina,22130
muriculata,22130
percurrens,22131
australiensis,22132
sinensis,22133
subcapillata,22133
tenerrima,22133
acuminatum,22134
aeneum,22134
aequatoriense,22134
afrostriatum,22134
aplocladum,22134
appressifolium,22134
arenarium,22134
aureum,22134
californicum,22134
caucasicum,22134
celebesiae,22134
congestum,22134
decorum,22134
euchloron,22134
fulgescens,22134
geheebii,22134
gracillimum,22134
incompletum,22134
integerrimum,22134
laevisetum,22134
leskeoides,22134
leucodonticaule,22134
longicuspis,22134
luteolum,22134
lutescens,22134
megaptilum,22134
neckeroides,22134
nevadense,22134
nilgheriense,22134
nuttallii,22134
philippeanum,22134
pinnatifidum,22134
pseudosericeum,22134
sericeum,22134
subcapillatum,22134
tenerrimum,22134
acuticuspis,22135
algarvicum,22135
alopecuroides,22135
amoenum,22135
andrieuxii,22135
angustatum,22135
apiculatum,22135
arbuscula,22135
aureum,22135
beyrichii,22135
bifarium,22135
brachycladon,22135
brewerianum,22135
buchananii,22135
catenulatum,22135
ceylonense,22135
cochlearifolium,22135
comatum,22135
comosum,22135
compressum,22135
crassiusculum,22135
crispifolium,22135
cristatum,22135
cymbifolium,22135
flexile,22135
hakkodense,22135
hexastichum,22135
holtii,22135
holzingeri,22135
howei,22135
imbricatum,22135
intortum,22135
intricatum,22135
julaceum,22135
kenyae,22135
kerrii,22135
laxifolium,22135
lentum,22135
leptochaeton,22135
livens,22135
longicuspis,22135
lutescens,22135
menziesii,22135
mertensii,22135
molle,22135
mutabile,22135
myosuroides,22135
myuroides,22135
neckeroides,22135
nervosum,22135
nigricans,22135
obtusatulum,22135
pallidum,22135
patens,22135
pendulum,22135
pentastichum,22135
philippeanum,22135
physaophyllos,22135
polyanthum,22135
prolixum,22135
radiatum,22135
radicans,22135
repens,22135
rigidissimum,22135
rufescens,22135
schleicheri,22135
semitortum,22135
sericeum,22135
spiculiferum,22135
sprucei,22135
striatulum,22135
striatum,22135
strictum,22135
subdiversiforme,22135
subglaciale,22135
subseriatum,22135
subsimplex,22135
tenerum,22135
tenuifolium,22135
tetragonum,22135
thunbergii,22135
trachypodium,22135
trichocladon,22135
vallis-ilsae,22135
africana,22136
altaica,22136
arbuscula,22136
brittoniae,22136
dumosa,22136
kenyae,22136
oedogonium,22136
oregana,22136
praelonga,22136
squarrifolia,22136
ctenidioides,22137
trichophylla,22138
capillacea,22139
debilis,22139
papillipes,22139
spicatinervia,22140
pumilum,22141
maximowiczii,22142
rotundifolia,22142
latinervis,22143
celebesiae,22144
altisetum,22145
arachnoideum,22145
bergmaniae,22145
clinocarpum,22145
compressifolium,22145
confervoideum,22145
corralense,22145
distantifolium,22145
hians,22145
kiusiuensis,22145
laevisetum,22145
laosianum,22145
latifolium,22145
laxirete,22145
macroneuron,22145
orotavense,22145
ovatum,22145
peyronelii,22145
polystictum,22145
porothamnioides,22145
praelongum,22145
pringlei,22145
protractum,22145
pumilum,22145
remotifolium,22145
rigescens,22145
riparioides,22145
rugisetum,22145
rugosipes,22145
savatieri,22145
scabripes,22145
schleicheri,22145
selaginellifolium,22145
speciosum,22145
subasperum,22145
swartzii,22145
tenuinerve,22145
trichocladoides,22145
vagans,22145
boivinianum,22146
celebesiae,22146
congestum,22146
euchloron,22146
fossile,22146
leskeoides,22146
macrostegium,22146
sciureum,22146
sericeum,22146
trichophyllum,22146
wilkesianum,22146
strigosa,22147
circinata,22148
crassinervia,22148
denticulata,22148
depressa,22148
plumosa,22148
populea,22148
pumila,22148
rivularis,22148
rotundifolia,22148
rutabula,22148
salebrosa,22148
strigosa,22148
tenella,22148
cirrosum,22149
crassinervium,22149
piliferum,22149
afrorusciforme,22150
alopecuroides,22150
aquaticum,22150
austrinum,22150
brotheri,22150
circulifolium,22150
esquirolii,22150
grolleanum,22150
hedbergii,22150
intermedium,22150
lusitanicum,22150
mac-owanianum,22150
malacocladum,22150
moorei,22150
muelleri,22150
obscurum,22150
obtusifolium,22150
patentifolium,22150
patulifolium,22150
peruviense,22150
platyphyllum,22150
pringlei,22150
rigidissimum,22150
riparioides,22150
torrenticola,22150
validum,22150
boivinianus,22151
congestus,22151
involvens,22151
leskeoides,22151
nilgheriensis,22151
pterogonioides,22151
sciureus,22151
sericeus,22151
subsericeus,22151
himalayanus,22152
indicus,22152
morrisonensis,22152
duriaei,22153
purum,22154
brachypodia,22155
hawaica,22155
ramicola,22155
santosii,22155
sumatrana,22155
vriesei,22155
finitimum,22156
acicula,22157
arsenei,22157
assamica,22157
bequaertii,22157
bourgaeana,22157
brachypodia,22157
brunelii,22157
capillacea,22157
chilensis,22157
compacta,22157
confertula,22157
convolutifolia,22157
curviseta,22157
densa,22157
divaricatifolia,22157
durieui,22157
fabroniadelphus,22157
holstii,22157
humillima,22157
jacquinii,22157
keniae,22157
laeviseta,22157
leiopoda,22157
leptoneura,22157
linderi,22157
litorea,22157
macilenta,22157
menadensis,22157
microtheca,22157
mindorensis,22157
muriculata,22157
novae-zealandiae,22157
opacifolia,22157
papuensis,22157
pendula,22157
pseudoteesdalei,22157
pumila,22157
ramicola,22157
sachensis,22157
sakuraii,22157
santaiensis,22157
santosii,22157
scabriseta,22157
semitorta,22157
sericeonitida,22157
sinensis,22157
smithii,22157
sublaevipes,22157
sumatrana,22157
surrecta,22157
tanneri,22157
tenella,22157
tenelliformis,22157
teneriffae,22157
tenuicaulis,22157
ticinensis,22157
toncolensis,22157
trichophylla,22157
vitiensis,22157
vriesei,22157
zeyheri,22157
acanthophyllum,22158
acicula,22158
acutifolium,22158
alboviridum,22158
algirianum,22158
alopecuroides,22158
altisetum,22158
ambiguum,22158
anceps,22158
aneuron,22158
angustifolium,22158
apophysatum,22158
aquaticum,22158
arcticum,22158
asperisetum,22158
assumptionis,22158
bello-intricatum,22158
bequaertii,22158
berteroanum,22158
beskeanum,22158
bifariellum,22158
brachypterum,22158
brachypyxis,22158
brachythecioides,22158
brandegei,22158
brevicuspis,22158
brevinerve,22158
brevirete,22158
buluense,22158
cacticola,22158
calderi,22158
caloosiense,22158
campylocarpum,22158
campylocladulum,22158
cataractarum,22158
celebicum,22158
chrysophylloides,22158
circinatum,22158
cirrosum,22158
collatum,22158
comorae,22158
complanum,22158
compridense,22158
conchophyllum,22158
confertum,22158
confusum,22158
congruens,22158
conostomus,22158
contortulum,22158
contractum,22158
crassinervium,22158
cylindritheca,22158
dasyphyllum,22158
delicatulum,22158
demissum,22158
dentiferum,22158
deplanatum,22158
depressum,22158
distans,22158
distratum,22158
drepanocladioides,22158
duthiei,22158
elusum,22158
erythropodium,22158
esquirolii,22158
exiguum,22158
exilissimum,22158
fabroniadelphus,22158
fauriei,22158
finitimum,22158
fissidens,22158
fissidentellum,22158
fragilicuspis,22158
fuegianum,22158
funckii,22158
gaudichaudii,22158
georgianum,22158
glaucovirescens,22158
glaucoviride,22158
globipyxis,22158
gracilescens,22158
gracilipes,22158
graminicolor,22158
herbaceum,22158
hians,22158
homaliocaulon,22158
hookeri,22158
hopfferi,22158
horridum,22158
huitomalconum,22158
humillimum,22158
hunanense,22158
huttonii,22158
illecebrum,22158
inaequale,22158
inclinatum,22158
inerme,22158
irriguum,22158
isopterygioides,22158
jamesii,22158
javanicum,22158
jovet-astiae,22158
laevisetum,22158
lamasicum,22158
laxatum,22158
laxirete,22158
leptoblastum,22158
leptomerocarpum,22158
leptopteridium,22158
leucodictyon,22158
lindmanii,22158
lusitanicum,22158
luteonitens,22158
mac-owanianum,22158
malmei,22158
megapolitanum,22158
membranaceum,22158
menadense,22158
meridionale,22158
micans,22158
microthamnioides,22158
minutum,22158
muelleri,22158
murale,22158
muriculatum,22158
mutatum,22158
myosuroides,22158
nanopennatum,22158
nanothecium,22158
nervosum,22158
nigrescens,22158
oblongifolium,22158
obtusatum,22158
obtusifolium,22158
omocrates,22158
ovalfolium,22158
oxyodon,22158
pallidifolium,22158
pallidius,22158
pampae,22158
parvulum,22158
patulifolium,22158
patulum,22158
pectinatum,22158
pellucidum,22158
pendulum,22158
peruviense,22158
pervilleanum,22158
philippinense,22158
piliferum,22158
pinnicaule,22158
plagiotheciella,22158
planifolium,22158
planiusculum,22158
praecox,22158
praelongum,22158
pringlei,22158
pseudoconfertum,22158
pseudodistans,22158
pseudomurale,22158
pseudoserrulatum,22158
psilopodium,22158
pulchellum,22158
pumilum,22158
raphidorrhynchum,22158
recurvans,22158
revelstokense,22158
riparioides,22158
rivale,22158
robustum,22158
rotundifolium,22158
royae,22158
rubrocarinatum,22158
ruvenzorense,22158
santaiense,22158
sarcoblastum,22158
savatieri,22158
scariosum,22158
selaginellifolium,22158
sellowii,22158
semiscabrum,22158
semitortulum,22158
semitortum,22158
senodictyon,22158
serpenticaule,22158
serrulatum,22158
shawii,22158
sinense,22158
sparsirameum,22158
spiralifolium,22158
stokesii,22158
stramineoides,22158
striatum,22158
strigosum,22158
strongylense,22158
styriacum,22158
subacutifolium,22158
subbrachypterum,22158
subclavatum,22158
subconfertum,22158
subenerve,22158
submenadense,22158
subperspicuum,22158
subrectocarpum,22158
subrotundum,22158
subrusciforme,22158
subserrulatum,22158
subspeciosum,22158
subtrachypterum,22158
surrectum,22158
tapetiforme,22158
taphrophilum,22158
tenellum,22158
tenuifolium,22158
tenuivagum,22158
tocaremae,22158
trachynotum,22158
trachypelma,22158
trieblingii,22158
tubaronense,22158
ulicon,22158
validum,22158
vitianum,22158
volkensii,22158
vriesei,22158
zeyheri,22158
athroclada,22159
atrotheca,22160
bello-intricata,22160
katalensis,22160
rhynchostegioides,22160
altaicum,22161
brotheri,22161
curtum,22161
delicatulum,22161
dovrense,22161
filirepens,22161
flotowianum,22161
fuegianum,22161
glaciale,22161
hylotapetum,22161
latifolium,22161
majusculum,22161
nelsonii,22161
oedipodium,22161
ornellanum,22161
plumosum,22161
populeum,22161
printzii,22161
pulchellum,22161
reflexum,22161
starkii,22161
tromsoeense,22161
uematsui,22161
uncinifolium,22161
laxiretis,22162
ambiguum,22163
apiculigerum,22163
aplocladum,22163
australe,22163
brachyphyllum,22163
californicum,22163
cespitans,22163
coreense,22163
giraldii,22163
illecebrum,22163
julaceum,22163
krausei,22163
lentum,22163
levieri,22163
macounii,22163
obtusifolium,22163
ornellanum,22163
pseudopurum,22163
subcaespitosum,22163
touretii,22163
circinatum,22164
cucullatum,22164
deflexifolium,22164
sendtneri,22164
spelaeorum,22164
argute-serratus,22165
beskeanus,22165
scariosus,22165
serrulatus,22165
salicicola,22166
arbuscula,22167
brittoniae,22167
oregana,22167
regnellii,22168
turgida,22169
falcifolium,22170
nitens,22170
megaptilum,22171
crispifolia,22172
longisetula,22172
flavus,22173
aurea,22174
beyrichiana,22174
bolanderi,22174
brevifolia,22174
brevipes,22174
carinata,22174
carolinae,22174
drummondii,22174
eckloniana,22174
elegans,22174
exigua,22174
flexuosa,22174
fusca,22174
hallii,22174
hampeana,22174
lindigiana,22174
longifolia,22174
microspora,22174
paricutinensis,22174
queenslandica,22174
ravenelii,22174
sinensis,22174
subenervis,22174
texana,22174
uruguensis,22174
vogesiaca,22174
bruchioides,22175
ecuatoriana,22175
adaequans,22176
ambiguus,22176
amoenus,22176
angolensis,22176
anomalus,22176
asanoi,22176
assamensis,22176
aureus,22176
baileyi,22176
boasii,22176
bolivianus,22176
borbonicus,22176
brachyphyllus,22176
brevicalyx,22176
brevicarpus,22176
brevicollis,22176
brevifolius,22176
brevirostris,22176
brevisetus,22176
capillifolius,22176
cheesemanii,22176
conformis,22176
congolensis,22176
crispatissimus,22176
crispifolius,22176
curvicollis,22176
decaryi,22176
dentatus,22176
divaricatus,22176
felipponei,22176
fendleri,22176
flexipes,22176
fontinaloides,22176
geniculatus,22176
gymnostomus,22176
hakusanensis,22176
heterophyllus,22176
hildebrandtii,22176
hookeri,22176
humilis,22176
intermedius,22176
intermixtus,22176
kurzii,22176
lacunosus,22176
laetevirens,22176
latinervis,22176
lato-obtusus,22176
le-testui,22176
longescens,22176
longicollis,22176
longifolius,22176
longirostris,22176
lozanoi,22176
ludovicae,22176
mackayi,22176
mayebarae,22176
mayottensis,22176
megapophysatus,22176
microthecius,22176
minutulus,22176
mirabilis,22176
montanus,22176
nitidulus,22176
norrisii,22176
novae-hannoverae,22176
nudus,22176
pacificus,22176
palettifolius,22176
pallidens,22176
pallidisetus,22176
pallidus,22176
papuensis,22176
paradoxus,22176
pascuanus,22176
pauperifolius,22176
perssonorum,22176
pillansii,22176
platybasis,22176
puteensis,22176
rapaensis,22176
reticulatus,22176
schmidii,22176
schroederi,22176
semitortidens,22176
setaceus,22176
subambiguus,22176
suberectus,22176
subulosus,22176
tisserantii,22176
tonkinensis,22176
uruguensis,22176
usambaricus,22176
vaginatus,22176
victoriae,22176
viguieri,22176
brachypodium,22177
exaltatum,22177
heteroneuron,22177
integrifolium,22177
lanceolatifolium,22177
lonchotrachylon,22177
longifolium,22177
macropoma,22177
megalocarpum,22177
pallidum,22177
ramicola,22177
rhamphostegium,22177
seminerve,22177
sprucei,22177
subrotundum,22177
trachyticola,22177
tozeri,22178
tereticaulis,22179
abyssinicum,22180
albo-imbricatum,22180
alpinum,22180
angustirete,22180
astorense,22180
auratum,22180
bavaricum,22180
bordazii,22180
brachymenioides,22180
brachymeniopsis,22180
bulbiferum,22180
bullatum,22180
ceramiocarpum,22180
chlorosum,22180
clavicaule,22180
compressulum,22180
conicum,22180
cuspidatum,22180
cygnicollum,22180
cymbifolium,22180
drakensbergense,22180
erectum,22180
fabroniopsis,22180
filiforme,22180
filinerve,22180
gemmigerum,22180
harriottii,22180
humillimum,22180
hyalinum,22180
julaceum,22180
kashmirense,22180
laceratum,22180
lanatum,22180
leptocladon,22180
leptostomoides,22180
leptostomum,22180
longisetum,22180
lusitanicum,22180
maclennanii,22180
mexicanum,22180
minutirete,22180
mucronatulum,22180
nitidum,22180
obtusatissimum,22180
ochianum,22180
ochii,22180
orbiculatum,22180
parvifolium,22180
pellucidum,22180
perappressum,22180
perimbricatum,22180
polymorphum,22180
polysetum,22180
promontorii,22180
prostratum,22180
pycnobaseum,22180
quitense,22180
robustum,22180
schmidii,22180
semiovatum,22180
semireticulatum,22180
sharpii,22180
soquense,22180
spongiosum,22180
steerei,22180
subcymbifolium,22180
subnitidum,22180
subrotundifolium,22180
sulcatum,22180
tereticaule,22180
terminale,22180
werthii,22180
worthleyi,22180
yasudae,22180
australe,22181
infractum,22181
longisetum,22181
pellucens,22181
sulcatum,22181
elongata,22182
argenteum,22183
bicolor,22183
blindii,22183
abyssinicum,22184
acuminatum,22184
alpinum,22184
andersonii,22184
angolense,22184
angustatum,22184
angustirete,22184
apiculatum,22184
auriculatum,22184
barbae-montis,22184
barbuloides,22184
bequaertii,22184
brevicarpum,22184
bryoides,22184
campylotrichum,22184
capitulatum,22184
carionis,22184
cellulare,22184
chilense,22184
clavariaeforme,22184
coarctatum,22184
columbicum,22184
commutatum,22184
consimile,22184
coorgense,22184
crinitum,22184
cristatum,22184
cumingii,22184
curvitheca,22184
daguense,22184
debilinerve,22184
deceptivum,22184
dicranoides,22184
didymodontium,22184
domingense,22184
elgonense,22184
ellipticum,22184
erectum,22184
erubescens,22184
eurychelium,22184
exiguum,22184
exile,22184
exiloides,22184
exoticosporum,22184
extenuatum,22184
fabronioides,22184
fischeri,22184
flaccidisetum,22184
flexifolium,22184
fragile,22184
fusiferum,22184
gilliesii,22184
glaucum,22184
globirameum,22184
globosum,22184
gracile,22184
heteroneuron,22184
himalayanum,22184
hornschuchianum,22184
huillense,22184
huonii,22184
imbricatifolium,22184
immarginatum,22184
indicum,22184
jilinense,22184
klotzschii,22184
koratranum,22184
lanceolatum,22184
leptophyllum,22184
leptostomoides,22184
leucotrichum,22184
liliputanum,22184
longicolle,22184
longidens,22184
luteolum,22184
maclaudii,22184
madagassum,22184
magellanicum,22184
malachiticum,22184
megalacrion,22184
melanopyxis,22184
meruense,22184
mexicanum,22184
meyenianum,22184
micans,22184
minutulum,22184
molleri,22184
morasicum,22184
murale,22184
muricola,22184
myurella,22184
neesii,22184
nepalense,22184
nietneri,22184
nigrescens,22184
niveum,22184
notarisii,22184
ochianum,22184
orthodontioides,22184
orthopelma,22184
pachyloma,22184
pallido-julaceum,22184
paradoxum,22184
patulum,22184
pendulum,22184
peraristatum,22184
philonotula,22184
porteri,22184
preissianum,22184
procerrimum,22184
ptychothecium,22184
pulchellum,22184
pulchrum,22184
radiculosum,22184
ramicola,22184
regnellii,22184
revolutum,22184
rigidum,22184
robertii,22184
rostratum,22184
rosulatum,22184
rubricarpum,22184
rugosum,22184
ruwenzorense,22184
saharicum,22184
saint-pierrei,22184
salaminae,22184
scabridens,22184
semperlaxum,22184
sikkimense,22184
sinense,22184
sipapoense,22184
smaragdinum,22184
sordidissimum,22184
spathidophyllum,22184
speciosum,22184
speirocladum,22184
spirale,22184
spirifolium,22184
splachnoides,22184
standleyi,22184
subcapillifolium,22184
suberectum,22184
subrotundum,22184
subsmaragdinum,22184
subuliferum,22184
systylium,22184
trachyticola,22184
turgiditheca,22184
turgidum,22184
velutinum,22184
vinosulum,22184
walkeri,22184
welwitschii,22184
wilsonii,22184
wrightii,22184
abbreviatum,22185
abyssinicum,22185
acanthoneuron,22185
aciculare,22185
aciculinum,22185
aciphyllum,22185
acuminatissimum,22185
acutifolium,22185
acutum,22185
aequabile,22185
aestivum,22185
afrocalophyllum,22185
afrocrudum,22185
afrolitorale,22185
afroplumosum,22185
aggregatum,22185
alandense,22185
albidum,22185
albo-imbricatum,22185
albolimbatum,22185
albomarginatum,22185
albopulvinatum,22185
albulum,22185
alexandri,22185
allalinense,22185
allionii,22185
alpiniforme,22185
alpinulum,22185
alpinum,22185
altaicum,22185
alteannulatum,22185
alteoperculatum,22185
altisetum,22185
altissimum,22185
altolimbatum,22185
ambiguum,22185
amblyacis,22185
amblyphyllum,22185
amblystegium,22185
amentirameum,22185
amplifolium,22185
andinoroseum,22185
andrei,22185
angustifolium,22185
anoectangiaceum,22185
anomodon,22185
antisanense,22185
apalodictyoides,22185
apocarpum,22185
appressum,22185
aptychoides,22185
arachnoideum,22185
archangelicum,22185
arcticum,22185
arctogaeum,22185
arduum,22185
areoblastum,22185
argentatum,22185
argenteum,22185
argentisetum,22185
argyroglyphodon,22185
arvense,22185
arvernense,22185
aschersonii,22185
ateleostomum,22185
atenense,22185
atropurpureum,22185
atropurpureum x murales,22185
atrothecium,22185
atrovirens,22185
aubertii,22185
auratum,22185
auricomum,22185
australe,22185
austroelongatum,22185
austropolymorphum,22185
austroturbinatum,22185
austroventricosum,22185
axillare,22185
badhwarii,22185
baeuerlenii,22185
baldwinii,22185
barbatum,22185
bartramioides,22185
baurii,22185
bellianum,22185
bernense,22185
bessonii,22185
beyrichianum,22185
bigibbosum,22185
billarderi,22185
billetii,22185
bimoideum,22185
blandum,22185
blindii,22185
borellii,22185
boreum,22185
borgenianum,22185
bornholmense,22185
bornmuelleri,22185
botterii,22185
bourgeanum,22185
brachicarpon,22185
brachycladulum,22185
brachydontium,22185
brachymenioides,22185
brachymeniopsis,22185
brachyneuron,22185
brasiliense,22185
brassii,22185
brevicoma,22185
brevicuspis,22185
brevifolium,22185
breviramulosum,22185
bridelianum,22185
bromarficum,22185
brotherianum,22185
brownianum,22185
bryhnii,22185
buchananii,22185
buchense,22185
bulbiferum,22185
bulbigerum,22185
bulbillicaule,22185
bullatum,22185
bullosum,22185
cadetii,22185
caespiticium,22185
caespitosum,22185
calcareum,22185
calcicola,22185
californicum,22185
callicarpum,22185
callistomum,22185
calobryoides,22185
calophyllum,22185
calopyxis,22185
campoanum,22185
camptoneurum,22185
campylocarpum,22185
campylopodioides,22185
campylothecium,22185
camurum,22185
canaliculatum,22185
canariense,22185
capillaceum,22185
capillatum,22185
capitellatum,22185
capitulatum,22185
capituliforme,22185
carbonicola,22185
carinthiacum,22185
carthusianum,22185
castaneum,22185
caucasicum,22185
cavifolium,22185
cavum,22185
cellulare,22185
celsii,22185
cephalozioides,22185
cerviculatum,22185
challaense,22185
chibinense,22185
chorizodontum,22185
chryseum,22185
chrysobasilare,22185
chrysoneuron,22185
ciliatum,22185
cirratum,22185
cirrhiferum,22185
clavatum,22185
clavicaule,22185
claviger,22185
clintonii,22185
coarctatum,22185
cochlearifolium,22185
cochleatum,22185
coelophyllum,22185
cognatum,22185
colombi,22185
coloradense,22185
columbicocaespiticium,22185
columbicum,22185
combae,22185
comense,22185
commersonii,22185
commutatum,22185
compressidens,22185
compressulum,22185
conditum,22185
confertum,22185
congestiflorum,22185
conicum,22185
conoideo-operculatum,22185
conoideum,22185
consimile,22185
controversum,22185
convolutaceum,22185
convolutifolium,22185
convolutum,22185
coronatum,22185
courtoisii,22185
crassidens,22185
crassimucronatum,22185
crassinervum,22185
crassum,22185
crateris,22185
cratoneurum,22185
creberrimum,22185
cremocarpum,22185
cristatum,22185
crozetense,22185
crudoides,22185
crudum,22185
cryophilum,22185
cubitale,22185
culmannii,22185
curranii,22185
curtum,22185
curvisetum,22185
cuspidatulum,22185
cuspidatum,22185
cyathiphyllum,22185
cyclophyllum,22185
cygnicollum,22185
cylindricoarcuatum,22185
cylindrothecium,22185
daenikeri,22185
daviesii,22185
dawsonense,22185
dealbatum,22185
decaryanum,22185
deciduum,22185
defractum,22185
delitescens,22185
demaretianum,22185
demissum,22185
dendroides,22185
densifolium,22185
dentatum,22185
denticulatinervium,22185
depressum,22185
deserticola,22185
diaphanum,22185
dichotomum,22185
dilatatum,22185
dillenii,22185
dimorphum,22185
dissolutinerve,22185
diversifolium,22185
diversinerve,22185
dixonii,22185
dolichophyllum,22185
doliolum,22185
domingense,22185
donatii,22185
dongolense,22185
donianum,22185
dovrense,22185
drepanocarpum,22185
drummondii,22185
dunense,22185
duplicatum,22185
duvalioides,22185
dyffrynense,22185
eatonii,22185
ehlei,22185
ekmanii,22185
ekstamii,22185
elegans,22185
elegantulum,22185
ellipsifolium,22185
ellipticifolium,22185
ellipticum,22185
elongatum,22185
elwendicum,22185
emergens,22185
encalyptaceum,22185
enisseense,22185
eremaeum,22185
erubescens,22185
erythrocaulon,22185
erythroloma,22185
erythroneuron,22185
erythrophyllum,22185
erythropus,22185
erythrostegium,22185
erythrotropis,22185
eurychelium,22185
euryloma,22185
euryphyllum,22185
evanidinerve,22185
exaltatum,22185
exile,22185
fabronia,22185
fabronioides,22185
falcatum,22185
fallax,22185
fasciculare,22185
fastigiatum,22185
felipponei,22185
filicaule,22185
filinerve,22185
filum,22185
flaccidifolium,22185
flaccidum,22185
flaccum,22185
flagellans,22185
flagellare,22185
flagellicoma,22185
flavidum,22185
flavipes,22185
flavituber,22185
flavopallidum,22185
flexicaule,22185
flexuosum,22185
floresianum,22185
floridanum,22185
fluitans,22185
fouta-djalloni,22185
foveolatum,22185
fragiferum,22185
fragile,22185
francii,22185
fridtzii,22185
fuegianum,22185
fugax,22185
funarioides,22185
funckiioides,22185
funkii,22185
furvum,22185
fuscescens,22185
fuscomucronatum,22185
fuscotomentosum,22185
fusiferum,22185
gamophyllum,22185
garovaglii,22185
gaudichaudii,22185
gayanum,22185
gedeanum,22185
gelidum,22185
gemmaceolum,22185
gemmascens,22185
gemmatum,22185
gemmiferum,22185
gemmiforme,22185
gemmigerum,22185
gemmilucens,22185
gemmiparum,22185
gemmuligerum,22185
geniculatum,22185
gerlachei,22185
germainii,22185
gerwigii,22185
gilliesii,22185
giraldii,22185
glaciale,22185
glaucescens,22185
glaucum,22185
glaziovianum,22185
globirameum,22185
gossypinum,22185
goudotii,22185
gracilifolium,22185
gracilisetum,22185
graminifolium,22185
grandiflorum,22185
grandifolium,22185
groenlundii,22185
gynostomoides,22185
gyoerffianum,22185
gypsophilum,22185
haematocarpum,22185
haematoneurum,22185
haematophyllum,22185
hagenii,22185
halophytum,22185
handelii,22185
hapukaense,22185
harrimanii,22185
harriotii,22185
hatcheri,22185
hauthalii,22185
hawaiicum,22185
hedbergii,22185
heimii,22185
heteroblepharum,22185
heterofolium,22185
heteromallum,22185
heteroneuron,22185
heterophyllum,22185
higoense,22185
himalayanopellucidum,22185
himalayanum,22185
hioramii,22185
hochreutineri,22185
hogbergii,22185
holzingeri,22185
homalobolax,22185
horizontale,22185
hornschuchianum,22185
hornum,22185
horridulum,22185
huillense,22185
humectum,22185
humile,22185
humillimum,22185
hyalinum,22185
hyalodontium,22185
hymenophylloides,22185
illecebraria,22185
imberbe,22185
imbricatulum,22185
imbricatum,22185
imerinanus,22185
imperfectum,22185
inaequale,22185
incacorralis,22185
inclinatum,22185
inclinatum x caespiticium,22185
incomptum,22185
incrassatolimbatum,22185
incurvum,22185
indicopolymorphum,22185
indicum,22185
innovans,22185
inordinatum,22185
insolitum,22185
insularum,22185
intermedium,22185
intortulum,22185
isleanum,22185
itatiayae,22185
iteratum,22185
jailae,22185
jamaicense,22185
jamesonii,22185
jan-mayense,22185
japonense,22185
jemtlandicum,22185
jerkinshoeense,22185
joannis-meyeri,22185
julaceum,22185
juliforme,22185
juranum,22185
kaalaasii,22185
kashmirense,22185
kaurinianum,22185
keniae,22185
kerguelense,22185
kiaeri,22185
kikuyuense,22185
klinggraeffii,22185
klotzschii,22185
knowltonii,22185
kongsvoldense,22185
korbianum,22185
krausei,22185
kunzei,22185
labradorense,22185
laceratum,22185
lacustre,22185
laetenitens,22185
laevigatum,22185
lamii,22185
lamprocarpum,22185
lamprochaete,22185
lamprocomum,22185
lamprostegum,22185
lanatum,22185
lanceolatum,22185
lanceolifolium,22185
landii,22185
lansbergii,22185
lanuginosum,22185
lapponicum,22185
latifolium,22185
latilimbatum,22185
latirete,22185
latocuspidatum,22185
laxelimbatum,22185
laxulum,22185
leonii,22185
leonis,22185
lepidum,22185
leptaleum,22185
leptocaulon,22185
leptocercis,22185
leptocladon,22185
leptodontium,22185
leptoglyphodon,22185
leptoloma,22185
leptoneurum,22185
leptospeiron,22185
leptothecioides,22185
leptothrix,22185
leptotorquescens,22185
leptotrichum,22185
leucocanthum,22185
leucoglyphodon,22185
leucolomatum,22185
leucophylloides,22185
leucotrichum,22185
levieri,22185
limbatum,22185
limbifolium,22185
limosum,22185
limprichtii,22185
lindbergii,22185
