name,family_id
Vanheerdia,8
Vanzijlia,8
Verrucifera,8
Vlokia,8
Wooleya,8
Zaleya,8
Zeuktophyllum,8
Akania,9
Bretschneidera,9
Albidella,10
Alisma,10
Astonia,10
Baldellia,10
Burnatia,10
Butomopsis,10
Caldesia,10
Damasonium,10
Echinodorus,10
Helanthium,10
Hydrocleys,10
Limnocharis,10
Limnophyton,10
Lophiocarpus,10
Luronium,10
Ranalisma,10
Sagittaria,10
Wiesneria,10
Alseuosmia,11
Crispiloba,11
Memecylanthus,11
Pachydiscus,11
Periomphale,11
Wittsteinia,11
Alstroemeria,12
Bomarea,12
Collania,12
Drymophila,12
Luzuriaga,12
Schickendantziella,12
Altingia,13
Liquidambar,13
Semiliquidambar,13
Achyranthes,14
Achyropsis,14
Acnida,14
Acroglochin,14
Adoketon,14
Aellenia,14
Aerva,14
Agathophora,14
Agriophyllum,14
Allaganthera,14
Allenrolfea,14
Allmania,14
Allmaniopsis,14
Allochlamys,14
Alternanthera,14
Amaranthus,14
Amblogyna,14
Amorgine,14
Anabasis,14
Anisacantha,14
Anthochlamys,14
Aphanisma,14
Archiatriplex,14
Argyrostachys,14
Armola,14
Arthraerua,14
Arthrocnemum,14
Arthrophytum,14
Atriplex,14
Austrobassia,14
Axyris,14
Banalia,14
Baolia,14
Bassia,14
Beta,14
Bienertia,14
Blitum,14
Blutaparon,14
Bosea,14
Brandesia,14
Bucholzia,14
Calicorema,14
Calvelia,14
Camphorosma,14
Caroxylon,14
Celosia,14
Centema,14
Centemopsis,14
Centrostachys,14
Ceratocarpus,14
Ceratoides,14
Chamissoa,14
Charpentiera,14
Chenolea,14
Chenopodium,14
Chionothrix,14
Choriptera,14
Climacoptera,14
Coilocarpus,14
Corispermum,14
Cornulaca,14
Cruzeta,14
Cyathobasis,14
Cyathula,14
Cycloloma,14
Cyphocarpa,14
Dasycalyx,14
Dasysphaera,14
Deeringia,14
Desmochaeta,14
Dicraurus,14
Didymanthus,14
Digera,14
Diotis,14
Dissocarpus,14
Dondia,14
Duriala,14
Dysphania,14
Echinopsilon,14
Einadia,14
Enchylaena,14
Eremophea,14
Eremosemium,14
Eriochiton,14
Eriostylos,14
Eurotia,14
Euxolus,14
Exomis,14
Fadenia,14
Froelichia,14
Froelichiella,14
Galliaria,14
Gamanthus,14
Girgensohnia,14
Gomotriche,14
Gomphrena,14
Gossypianthus,14
Grayia,14
Guilleminea,14
Gyroptera,14
Hablitzia,14
Halanthium,14
Halarchon,14
Halimocnemis,14
Halimus,14
Halocharis,14
Halocnemum,14
Halogeton,14
Halopeplis,14
Halosarcia,14
Halostachys,14
Halothamnus,14
Halotis,14
Haloxylon,14
Hammada,14
Hebanthe,14
Hebanthodes,14
Hemichroa,14
Henonia,14
Herbstia,14
Hermbstaedtia,14
Heterostachys,14
Holmbergia,14
Hoplotheca,14
Horaninovia,14
Hyparete,14
Hypocylix,14
Iljinia,14
Irenella,14
Iresine,14
Isgarum,14
Jeilium,14
Kalidium,14
Kelita,14
Kentrosphaera,14
Kirilowia,14
Kochia,14
Krascheninnikovia,14
Kyphocarpa,14
Lagenantha,14
Lagrezia,14
Langia,14
Lecanocarpus,14
Lecosia,14
Lestibudesia,14
Leucosphaera,14
Lithophila,14
Lopriorea,14
Maireana,14
Malacocera,14
Manochlamys,14
Marcellia,14
Marcelliopsis,14
Mechowia,14
Microcnemum,14
Microgynoecium,14
Micromonolepis,14
Mogiphanes,14
Monolepis,14
Muratina,14
Nanophyton,14
Nelsia,14
Neobassia,14
Neocentema,14
Neokochia,14
Nevrolis,14
Nitrophila,14
Noaea,14
Nothosaerva,14
Nototrichium,14
Nototrichum,14
Nucularia,14
Nyssanthes,14
Obione,14
Ofaiston,14
Omegandra,14
Oplotheca,14
Oreobliton,14
Orthospermum,14
Osteocarpum,14
Ouret,14
Pachycornia,14
Panderia,14
Pandiaka,14
Patellifolia,14
Pedersenia,14
Pelianthus,14
Petrosimonia,14
Pfaffia,14
Philoxerus,14
Phyllepidum,14
Physandra,14
Piptoptera,14
Pleuropetalum,14
Pleuropterantha,14
Polycnemum,14
Polyrhabda,14
Pseudocentema,14
Pseudodigera,14
Pseudoplantago,14
Pseudosericocoma,14
Psilodigera,14
Psilostachys,14
Psilotrichopsis,14
Psilotrichum,14
Ptilotus,14
Pupalia,14
Pyxidium,14
Quaternella,14
Rhagodia,14
Rosifax,14
Roubieva,14
Roycea,14
Salicornia,14
Salsola,14
Saltia,14
Sarcocornia,14
Scleroblitum,14
Sclerochlamys,14
Sclerolaena,14
Scleropus,14
Sclerostegia,14
Seidlitzia,14
Sericocoma,14
Sericocomopsis,14
Sericorema,14
Sericostachys,14
Sertuernera,14
Sevada,14
Siamosia,14
Spinacia,14
Spirostachys,14
Steiremis,14
Stelligera,14
Stilbanthus,14
Stutzia,14
Suaeda,14
Suckleya,14
Syama,14
Sympegma,14
Tecticornia,14
Telanthera,14
Teloxys,14
Threlkeldia,14
Tidestromia,14
Traganopsis,14
Traganum,14
Trichinium,14
Trichuriella,14
Uretia,14
Volkensinia,14
Woehleria,14
Xeraea,14
Xerosiphon,14
Yervamora,14
Zuckia,14
Acis,15
Agapanthus,15
Aglitheis,15
Aidema,15
Allium,15
× Amarcrinum,15
× Amarine,15
× Amarygia,15
Amaryllis,15
Ammocharis,15
Apodolirion,15
Bathya,15
Boophone,15
Brodiaea,15
× Brunserine,15
Brunsvigia,15
× Calicharis,15
Caliphruria,15
Calostemma,15
Carlotea,15
Castellanoa,15
Cearanthes,15
Chlidanthus,15
Clinanthus,15
× Cliveucharis,15
Clivia,15
Coburgia,15
× Cooperanthes,15
× Crimocharis,15
× Crindonna,15
Crinum,15
Crossyne,15
Cryptostephanus,15
Cyrtanthus,15
Diphalangium,15
Eithea,15
Erinosma,15
Eucharis,15
Eucrosia,15
Eustephia,15
Famatina,15
Funium,15
Galanthus,15
Geboscon,15
Gethyllis,15
Gilliesia,15
Griffinia,15
Habranthus,15
Haemanthus,15
Hannonia,15
Hermione,15
Hessea,15
Hieronymiella,15
Himantophyllum,15
Hippeastrum,15
Hyline,15
Hymenocallis,15
Ipheion,15
Ismene,15
Leptochiton,15
Leucocoryne,15
Leucojum,15
Leucothauma,15
Loxanthes,15
Lycoris,15
Mathieua,15
Mauhlia,15
Miersia,15
Myostemma,15
Namaquanula,15
Narcissus,15
Nerine,15
Nothoscordum,15
Pabellonia,15
Pamianthe,15
Pancratium,15
Paramongaia,15
Phaedranassa,15
Phycella,15
Placea,15
Plagiolirion,15
Proiphys,15
Prototulbaghia,15
Pyrolirion,15
Queltia,15
Rauhia,15
× Rhodobranthus,15
Rhodolirium,15
Rhodophiala,15
Scadoxus,15
Solaria,15
Speea,15
× Sprekanthus,15
Sprekelia,15
Stenomesson,15
Sternbergia,15
Strumaria,15
× Sydneya,15
Taenais,15
Tocantinia,15
Traubia,15
Trichlora,15
Tristagma,15
Tulbaghia,15
Ungernia,15
× Urceocharis,15
Urceolina,15
Vagaria,15
Vallota,15
Worsleya,15
× Zephybranthus,15
Zephyranthes,15
Amborella,16
Anacampseros,17
Grahamia,17
Ruelingia,17
Talinopsis,17
Abrahamia,18
Actinocheita,18
Allospondias,18
Amphipterygium,18
Anacardium,18
Anaphrenium,18
Anasyllis,18
Anauxanopetalum,18
Androtium,18
Antrocaryon,18
Apterokarpos,18
Astronium,18
Attilaea,18
